"Mean biomass (tons), excluding first ages specified in input"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
5.5,150627.55,241606.62,103834.125,1315.3629,2457.102,6863.3096,1725.6172,142708.11,26206.521,32377.816,103455.68
5.5833335,133430.22,248366.77,101722.92,1297.0468,2914.564,6565.691,1715.0122,143989.55,25150.135,32102.816,102106.24
5.6666665,119244.06,251251.69,93934.45,1228.7281,3171.3005,6318.742,1724.6389,146378.39,24201.305,31739.523,100961.36
5.75,158650.94,254086.3,83527.195,1184.2441,3134.8176,5923.691,1734.767,148061.3,24889.328,31345.602,102124.85
5.8333335,255240.34,258059.34,80910.51,1146.9768,2963.9087,5946.7188,1828.212,150182.92,29116.127,32656.514,103239.52
5.9166665,179847.72,265443.03,73448.664,1109.6465,2864.59,6688.3135,1897.1477,151436.9,27912.344,32222.148,104609.51
6.0,158424.64,265688.38,69112.28,1082.6868,3006.3564,6384.024,1813.466,150937.95,26793.664,32051.553,104678.016
6.0833335,141154.86,270461.34,70082.43,1081.1449,4013.202,5705.8105,1736.4989,147942.33,25686.771,31609.078,104648.51
6.1666665,121975.26,270071.6,64043.17,1154.3234,3711.0962,5640.8423,1715.683,145499.72,24572.826,31067.285,104391.266
6.25,147536.12,268012.44,53733.62,1177.4413,3542.1567,5268.8647,1662.2579,142259.67,25159.938,30455.941,105250.55
6.3333335,212082.27,258009.27,54468.156,1172.3141,3400.7473,5061.4907,1739.909,141934.94,29166.727,30275.61,105695.6
6.4166665,138717.12,252942.36,51489.816,1134.3715,2941.4773,5735.8247,1593.4844,141307.84,27979.97,30173.076,105576.06
6.5,122388.305,245314.86,46041.414,1164.1223,3078.9883,5812.63,1603.379,141474.94,26755.229,29826.56,104831.69
6.5833335,111193.586,246558.6,44859.508,1214.6711,3820.036,5816.125,1587.4825,139641.77,25655.164,29925.117,104501.8
6.6666665,99058.37,245384.5,40419.4,1286.2488,4075.3247,5809.1416,1594.8632,139096.98,24687.768,30942.627,103487.54
6.75,121877.99,243305.33,41057.61,1439.4149,3766.4976,5681.3896,1491.6249,138459.92,25449.705,31921.475,103980.52
6.8333335,184667.05,229111.02,61716.574,1337.0387,3598.8564,5907.3374,1608.9664,139278.95,29913.895,32643.578,104040.16
6.9166665,124940.945,220301.69,62701.074,1281.2767,3324.549,6810.871,1637.7146,141762.61,28757.814,32766.81,103011.516
7.0,105002.86,218134.56,71181.84,1159.9926,3199.771,6815.224,1560.121,144548.17,27601.496,32647.906,102371.31
7.0833335,90821.01,220065.8,80111.67,1182.2574,3636.966,6337.418,1393.9396,144975.92,26482.23,32712.281,101755.766
7.1666665,76148.836,223142.72,80967.29,1192.8713,3465.2046,6012.821,1323.3906,145861.89,25517.537,31951.033,100889.6
7.25,110552.21,224526.77,76879.89,1129.631,2948.4453,5761.9917,1295.4913,146043.08,26174.69,31942.621,100545.72
7.3333335,196619.97,221957.66,90286.586,1099.9019,2754.1638,5957.0044,1332.2255,146429.17,30471.645,31729.854,99724.66
7.4166665,153134.0,211902.31,89583.125,1106.8422,2605.0051,6447.997,1379.3168,145997.4,29245.605,31524.514,98866.875
7.5,137366.34,209549.27,97111.81,1063.0277,2494.6685,6305.277,1415.4453,147064.66,28016.035,31265.635,97930.055
7.5833335,120907.06,213222.33,104821.734,1132.9532,2840.0574,6048.077,1414.6356,146446.36,26935.383,31339.81,97159.7
7.6666665,106132.055,218045.61,96666.695,1220.1349,3224.0737,5841.4,1408.3499,146291.34,25911.457,30907.83,95803.61
7.75,129954.16,218948.16,95894.375,1269.4023,3063.3457,5689.8237,1404.7689,143789.69,26569.303,30646.684,96132.59
7.8333335,189935.44,206787.05,110813.74,1196.0059,2990.5469,5800.676,1466.6282,142100.39,30866.852,30823.783,96309.484
7.9166665,122254.72,193044.0,110814.94,1134.7711,2823.3718,7043.825,1348.3904,141809.81,29706.719,30898.393,95767.69
8.0,106097.445,184047.05,111962.44,1119.6228,2734.8528,6885.853,1249.8564,141293.28,28448.885,31630.457,95528.07
8.083333,92579.67,184242.9,110456.46,1123.508,2971.5996,6416.493,1176.4946,141812.05,27307.805,32890.137,95411.82
8.166667,83513.24,185018.67,108626.05,1253.0725,3005.1328,6192.411,1150.768,140869.88,26247.97,33688.34,94710.97
8.25,101296.93,185039.36,107694.234,1351.0099,2810.5642,5669.215,1123.1788,138481.66,26780.344,33337.953,96035.92
8.333333,138330.23,176546.56,127512.55,1459.361,2719.8965,5641.82,1362.5288,137418.55,30955.496,32836.64,96950.85
8.416667,85908.17,160126.48,125425.4,1468.4014,2580.6084,6206.7856,1321.3527,138656.47,29675.445,32221.299,96192.06
8.5,74622.805,167489.44,119669.23,1350.1921,2624.798,6065.844,1210.4177,139412.5,28418.557,31920.336,95738.12
8.583333,66639.74,170689.97,131395.2,1362.4723,3012.1328,5854.8076,1152.822,140531.58,27226.484,32131.182,95499.62
8.666667,58677.688,171449.5,120881.3,1469.393,3230.7014,5815.905,1105.3877,142516.4,26161.41,32615.697,95339.04
8.75,87221.77,170452.05,112263.28,1454.9457,2993.991,5463.1562,1045.3861,141571.02,26822.467,32725.418,95842.22
8.833333,153757.62,180223.33,129001.27,1401.0319,2821.2964,5773.3613,1263.8158,142817.08,31068.064,32838.305,96610.8
8.916667,112492.72,183840.25,128486.82,1332.4574,2835.457,7309.4414,1217.8169,148319.05,29836.729,33342.5,97227.42
9.0,97668.03,197640.27,138784.69,1228.7716,3015.6821,7359.005,1103.9287,151057.19,28663.809,33564.74,97041.47
9.083333,82438.26,201973.05,150234.1,1224.9181,3455.0952,6845.294,1042.7498,150771.2,27517.057,34019.457,96970.02
9.166667,72265.55,206193.33,142625.48,1269.327,3544.7375,6470.6924,940.64014,152139.9,26443.79,34313.348,96332.8
9.25,104310.81,207008.06,123320.24,1335.2048,3324.1985,6268.102,905.284,152145.11,27044.637,35190.293,90621.71
9.333333,152858.95,218523.16,128599.484,1297.5905,3366.5168,6517.8853,1049.2554,154026.25,31245.098,38081.504,82966.805
9.416667,108083.164,218517.95,124399.3,1251.7849,3205.2236,7585.4985,978.1065,155675.66,30050.877,38187.1,82360.195
9.5,92852.67,224618.72,122478.09,1264.9661,3210.115,7350.371,1157.2048,156959.88,28838.45,39878.805,82428.65
9.583333,81004.95,232815.66,122822.43,1299.7781,3630.2295,7137.148,1185.7681,156156.05,27756.23,41532.035,82579.96
9.666667,70243.65,237398.5,107028.13,1313.5398,3755.4434,6942.381,1098.516,154314.55,26885.482,40453.082,82542.875
9.75,92948.01,239514.64,93587.695,1394.351,3422.6921,6602.1836,976.6926,152799.84,27707.873,39437.637,83170.19
9.833333,142805.78,237092.73,87871.34,1329.2162,3261.6155,6797.154,1189.9109,151210.0,32061.684,38659.05,83992.664
9.916667,102949.68,250672.39,80913.805,1268.6173,3057.8835,8216.153,1262.8175,150913.19,30951.654,38222.848,84855.35
10.0,88787.195,264861.6,81955.0,1238.7916,2955.236,8041.8813,1204.7228,149439.56,29875.58,38388.527,84882.164
