"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","OctopusVulgaris < 90.0","OctopusVulgaris >=90.0","MelicertusKerathurus < 8.0","MelicertusKerathurus >=8.0","MetapenaeusMonoceros < 8.0","MetapenaeusMonoceros >=8.0","TrachurusTrachurus < 11.0","TrachurusTrachurus >=11.0","SardinaPilchardus < 9.0","SardinaPilchardus >=9.0","SardinellaAurita < 11.0","SardinellaAurita >=11.0","EngraulisEncrasicolus < 9.0","EngraulisEncrasicolus >=9.0","DiplodusAnnularis < 9.0","DiplodusAnnularis >=9.0","MustelusMustelus < 50.0","MustelusMustelus >=50.0","MerlucciusMerluccius < 11.0","MerlucciusMerluccius >=11.0","PagellusErythrinus < 9.0","PagellusErythrinus >=9.0","CILC","COPC","HNFC","PHYSN","PHYLN","Benthos"
5.1666665,178647.1,121949.06,61058.188,174728.9,18512.316,91923.164,493.26016,1298.5795,4162.915,2872.458,6161.335,3862.6648,682.6787,1729.8652,57215.145,104418.695,26802.84,6293.1113,3219.0312,33937.54,5917.0093,103340.46,3083.287,10863.439,24242.361,3503.2754,1.8993933,1000000.0
5.25,146693.77,146235.88,64716.84,181600.73,16437.06,87585.51,522.2248,1241.6309,4244.218,2782.8198,5461.695,3702.4314,529.67975,1687.3739,48872.293,109520.69,25324.531,6484.0845,3015.5593,33232.586,5490.623,104001.7,2687.463,11703.4,23371.43,3272.2014,1.1818094,1000000.0
5.3333335,108546.484,132537.84,69311.51,182810.36,34832.688,83445.38,817.55707,1199.9916,3540.5166,2706.2017,4555.4897,3551.1516,426.73636,1619.1934,59852.74,110180.375,30419.412,6603.9004,3784.0308,32682.725,7435.5513,104034.17,2874.2244,13095.865,23183.678,3212.1252,3.0419776,1000000.0
5.4166665,122761.53,69853.945,76860.484,177983.55,23630.016,82308.086,824.593,1228.7062,3482.7373,2662.6367,4383.6963,3702.899,839.86676,1506.5809,65877.36,109510.0,31278.592,6558.278,4113.2446,32143.94,7913.3945,104534.4,3434.5044,14829.03,23357.594,3293.4778,9.413045,1000000.0
5.5,196821.78,54714.16,67534.38,182831.14,26989.477,76479.4,642.8575,1255.8949,3270.601,2607.286,6422.7583,3675.0671,1219.343,1513.507,57728.28,108158.94,29832.47,6452.2876,5529.28,32168.662,6716.0,104538.125,4179.952,15995.177,23807.732,3400.5378,9.21079,1000000.0
5.5833335,231936.67,61035.914,67090.836,187328.55,38580.08,72063.46,621.9912,1224.5361,2983.6677,2601.4521,7662.3984,3663.1958,1184.4436,1487.3107,53468.105,108840.51,28468.617,6425.0547,5623.9077,32197.146,5950.754,104445.23,5358.3647,17073.785,24474.902,3548.8257,5.3704267,1000000.0
5.6666665,212446.78,102988.4,63631.504,197671.31,22488.828,71418.26,673.52094,1194.2062,3599.5383,2530.3958,8055.9604,3662.8364,1097.2168,1464.1786,58100.35,110271.27,26974.379,6602.326,5173.7793,32565.328,5769.6494,103889.414,6327.974,16606.395,24553.451,3626.4175,2.0170026,1000000.0
5.75,186289.72,118091.11,57529.414,209594.02,15230.51,67106.086,869.90375,1180.8733,4719.3623,2541.5884,8134.1855,3575.1733,707.77374,1424.7731,52951.72,109703.28,25463.682,6839.518,5275.3604,32436.129,6446.783,102886.24,7062.719,15116.888,24912.043,3650.347,2.3900566,1000000.0
5.8333335,149827.69,104997.61,58140.113,216332.83,30222.855,64804.78,1037.3479,1174.8628,5035.4224,2488.8042,7860.775,3445.6494,645.32135,1395.4751,65902.22,108605.63,30556.768,6960.3896,6654.655,32049.83,8257.255,102428.734,6767.8804,13432.585,25242.328,3659.7585,4.002277,1000000.0
5.9166665,145396.94,58169.99,70152.06,220696.16,24843.717,65095.113,868.7387,1128.7968,4609.3765,2437.3374,7503.2427,3388.9714,990.95667,1357.7766,66643.27,108977.164,31234.457,7250.801,7273.4634,31779.512,8589.45,103048.76,5674.9395,11356.918,25146.398,3644.8872,7.6112924,1000000.0
